epoch,step,test_loss,train_loss,val_loss
0,49,,0.052101150155067444,
0,99,,0.03470947593450546,
0,149,,0.014492020942270756,
0,199,,0.035642653703689575,
0,249,,0.05074426159262657,
0,299,,0.031122226268053055,
0,349,,0.03991611301898956,
0,399,,0.03600699454545975,
0,449,,0.03748256713151932,
0,499,,0.036129504442214966,
0,549,,0.010304554365575314,
0,599,,0.0365980826318264,
0,649,,0.0313885398209095,
0,699,,0.04474886134266853,
0,749,,0.06224522739648819,
0,799,,0.033389002084732056,
0,849,,0.030068183317780495,
0,899,,0.05341320112347603,
0,949,,0.05847321078181267,
0,999,,0.040476251393556595,
0,1049,,0.06460968405008316,
0,1099,,0.02794545702636242,
0,1149,,0.026675138622522354,
0,1199,,0.04372025281190872,
0,1249,,0.04338839650154114,
0,1299,,0.04182431101799011,
0,1349,,0.04516740143299103,
0,1399,,0.03455793112516403,
0,1449,,0.04080630838871002,
0,1499,,0.0450495108962059,
0,1549,,0.04324064031243324,
0,1599,,0.02907850407063961,
0,1649,,0.022262275218963623,
0,1699,,0.03418557345867157,
0,1749,,0.04149974137544632,
0,1799,,0.09322135150432587,
0,1849,,0.04372568428516388,
0,1899,,0.0525156706571579,
0,1949,,0.042851485311985016,
0,1999,,0.04605956748127937,
0,2049,,0.042638469487428665,
0,2099,,0.023110700771212578,
0,2149,,0.03979296609759331,
0,2199,,0.023985199630260468,
0,2249,,0.0332922525703907,
0,2299,,0.04130272939801216,
0,2349,,0.045319389551877975,
0,2399,,0.03793121874332428,
0,2449,,0.006448519881814718,
0,2499,,0.06804919242858887,
0,2549,,0.03790685907006264,
0,2599,,0.007677476387470961,
0,2649,,0.038926273584365845,
0,2699,,0.028046535328030586,
0,2749,,0.07785185426473618,
0,2799,,0.034174807369709015,
0,2849,,0.027476167306303978,
0,2899,,0.03911695256829262,
0,2949,,0.03183120861649513,
0,2999,,0.05839846283197403,
0,3049,,0.036227114498615265,
0,3099,,0.07751573622226715,
0,3149,,0.05597146973013878,
0,3199,,0.03950801119208336,
0,3249,,0.031687553972005844,
0,3299,,0.05449153855443001,
0,3349,,0.04436996951699257,
0,3399,,0.034600481390953064,
0,3449,,0.03046024590730667,
0,3499,,0.018012670800089836,
0,3549,,0.046602290123701096,
0,3599,,0.05007273703813553,
0,3649,,0.019645297899842262,
0,3699,,0.052657682448625565,
0,3749,,0.011816076003015041,
0,3799,,0.04471635818481445,
0,3849,,0.042031180113554,
0,3899,,0.04163613170385361,
0,3949,,0.05292484536767006,
0,3999,,0.03160164877772331,
0,4049,,0.030164679512381554,
0,4099,,0.05565514788031578,
0,4149,,0.006845598109066486,
0,4199,,0.04748814180493355,
0,4249,,0.06036452576518059,
0,4299,,0.053746867924928665,
0,4349,,0.04285041242837906,
0,4399,,0.047745563089847565,
0,4449,,0.03730982914566994,
0,4499,,0.04445405304431915,
0,4549,,0.008383314125239849,
0,4599,,0.04562368988990784,
0,4649,,0.02914787456393242,
0,4699,,0.0484529510140419,
0,4749,,0.03009420447051525,
0,4799,,0.042723800987005234,
0,4849,,0.03580125793814659,
0,4899,,0.006949760485440493,
0,4949,,0.06325675547122955,
0,4999,,0.033065065741539,
0,5049,,0.026732755824923515,
0,5099,,0.027561834082007408,
0,5149,,0.03833466023206711,
0,5199,,0.034034572541713715,
0,5249,,0.05500871688127518,
0,5299,,0.045388203114271164,
0,5349,,0.04081784933805466,
0,5399,,0.029187045991420746,
0,5449,,0.02767207659780979,
0,5499,,0.021166741847991943,
0,5549,,0.02933678776025772,
0,5599,,0.0476066879928112,
0,5649,,0.0428793765604496,
0,5699,,0.02852727845311165,
0,5749,,0.03876667842268944,
0,5799,,0.025818824768066406,
0,5849,,0.023258939385414124,
0,5899,,0.08212000131607056,
0,5949,,0.12288646399974823,
0,5999,,0.019220726564526558,
0,6049,,0.042500678449869156,
0,6099,,0.04579339548945427,
0,6149,,0.032982081174850464,
0,6199,,0.06512913107872009,
0,6249,,0.034383539110422134,
0,6299,,0.039440177381038666,
0,6349,,0.010038686916232109,
0,6399,,0.04915029928088188,
0,6449,,0.030963709577918053,
0,6499,,0.05162782967090607,
0,6549,,0.031197018921375275,
0,6599,,0.040340423583984375,
0,6649,,0.04428233951330185,
0,6699,,0.04176177829504013,
0,6749,,0.06492336094379425,
0,6799,,0.06374488770961761,
0,6849,,0.04199822619557381,
0,6899,,0.11285398155450821,
0,6949,,0.030382627621293068,
0,6999,,0.011240100488066673,
0,7049,,0.02958989143371582,
0,7099,,0.037030138075351715,
0,7149,,0.036294467747211456,
0,7199,,0.06520271301269531,
0,7249,,0.049497220665216446,
0,7299,,0.06965840607881546,
0,7349,,0.03417150676250458,
0,7399,,0.08708636462688446,
0,7449,,0.02374141663312912,
0,7499,,0.04142259806394577,
0,7549,,0.06618930399417877,
0,7599,,0.05673248693346977,
0,7649,,0.0678180381655693,
0,7699,,0.008013183251023293,
0,7749,,0.012882528826594353,
0,7799,,0.03968062251806259,
0,7849,,0.03442155197262764,
0,7899,,0.006938808131963015,
0,7949,,0.02391093596816063,
0,7999,,0.02552877739071846,
0,8049,,0.03604837879538536,
0,8099,,0.0447477325797081,
0,8149,,0.029383812099695206,
0,8199,,0.04164239764213562,
0,8249,,0.040019307285547256,
0,8299,,0.0410623773932457,
0,8349,,0.04304799064993858,
0,8399,,0.05046701431274414,
0,8449,,0.053240273147821426,
0,8499,,0.008672579191625118,
0,8549,,0.03811771795153618,
0,8599,,0.04005298390984535,
0,8649,,0.0804295688867569,
0,8699,,0.0591956302523613,
0,8749,,0.013492804020643234,
0,8799,,0.028156576678156853,
0,8849,,0.022117288783192635,
0,8899,,0.03223797306418419,
0,8949,,0.036533452570438385,
0,8999,,0.05274966359138489,
0,9049,,0.04557685926556587,
0,9099,,0.051045194268226624,
0,9149,,0.05551416426897049,
0,9199,,0.025073643773794174,
0,9249,,0.036971092224121094,
0,9299,,0.027567340061068535,
0,9349,,0.02790072187781334,
0,9399,,0.0796927884221077,
0,9449,,0.008081698790192604,
0,9499,,0.03419527783989906,
0,9549,,0.037054575979709625,
0,9599,,0.025620773434638977,
0,9649,,0.07745502889156342,
0,9699,,0.04095322638750076,
0,9749,,0.037318069487810135,
0,9799,,0.0390365794301033,
0,9849,,0.030461473390460014,
0,9899,,0.0605681836605072,
0,9949,,0.061287783086299896,
0,9999,,0.04334412142634392,
0,10049,,0.041757114231586456,
0,10099,,0.014731943607330322,
0,10149,,0.022617096081376076,
0,10199,,0.07373715192079544,
0,10249,,0.01827106438577175,
0,10299,,0.032122474163770676,
0,10349,,0.02526172436773777,
0,10399,,0.04970231279730797,
0,10449,,0.04129203408956528,
0,10499,,0.05081603303551674,
0,10549,,0.048880528658628464,
0,10599,,0.028145354241132736,
0,10649,,0.0658242255449295,
0,10699,,0.030315617099404335,
0,10749,,0.05240483209490776,
0,10799,,0.050244033336639404,
0,10849,,0.06019821763038635,
0,10899,,0.07560951262712479,
0,10949,,0.028865166008472443,
0,10999,,0.041197117418050766,
0,11049,,0.04338967055082321,
0,11099,,0.03168871998786926,
0,11149,,0.04224751889705658,
0,11199,,0.036535490304231644,
0,11249,,0.021731335669755936,
0,11299,,0.043049801141023636,
0,11349,,0.06014873459935188,
0,11399,,0.009894166141748428,
0,11449,,0.04449139162898064,
0,11499,,0.03730786591768265,
0,11549,,0.037425506860017776,
0,11599,,0.0228933896869421,
0,11649,,0.0900232121348381,
0,11699,,0.04128212109208107,
0,11749,,0.005721206311136484,
0,11799,,0.04286707565188408,
0,11849,,0.03438151627779007,
0,11899,,0.03303152695298195,
0,11949,,0.01403447799384594,
0,11999,,0.06344686448574066,
