epoch,step,train_loss
0,49,0.040174562484025955
0,99,0.03423561155796051
0,149,0.009255227632820606
0,199,0.034373939037323
0,249,0.04233459383249283
0,299,0.03728564456105232
0,349,0.026275593787431717
0,399,0.03413580730557442
0,449,0.04083869233727455
0,499,0.038331855088472366
0,549,0.01341222319751978
0,599,0.0325859896838665
0,649,0.03216255456209183
0,699,0.05639450624585152
0,749,0.06734870374202728
0,799,0.0312492698431015
0,849,0.03342552110552788
0,899,0.0442374087870121
0,949,0.05227847024798393
0,999,0.033475685864686966
0,1049,0.06240517646074295
0,1099,0.027755245566368103
0,1149,0.03338246792554855
0,1199,0.04570208489894867
0,1249,0.04107356444001198
0,1299,0.03382913023233414
0,1349,0.04611794650554657
0,1399,0.03466026857495308
0,1449,0.04169580712914467
0,1499,0.0377054288983345
0,1549,0.036658238619565964
0,1599,0.034807123243808746
0,1649,0.025836948305368423
0,1699,0.03807668760418892
0,1749,0.06571777164936066
0,1799,0.10568434000015259
0,1849,0.04750564694404602
0,1899,0.05270058661699295
0,1949,0.0615355521440506
0,1999,0.047551315277814865
0,2049,0.04143506661057472
0,2099,0.021442795172333717
0,2149,0.049119383096694946
0,2199,0.024074053391814232
0,2249,0.02889465168118477
0,2299,0.04195237159729004
0,2349,0.04377039894461632
0,2399,0.038733355700969696
0,2449,0.0058433897793293
0,2499,0.0644029900431633
0,2549,0.040361229330301285
0,2599,0.009564707055687904
0,2649,0.04633651673793793
0,2699,0.02956378646194935
0,2749,0.06827343255281448
0,2799,0.033978477120399475
0,2849,0.025152016431093216
0,2899,0.03823094442486763
0,2949,0.03154302015900612
0,2999,0.06400055438280106
0,3049,0.03767178952693939
0,3099,0.061666589230298996
0,3149,0.05158228799700737
0,3199,0.039627812802791595
0,3249,0.02932821214199066
0,3299,0.04942037910223007
0,3349,0.041522569954395294
0,3399,0.03477422520518303
0,3449,0.02838931232690811
0,3499,0.026743972674012184
0,3549,0.049023713916540146
0,3599,0.05570999160408974
0,3649,0.016950573772192
0,3699,0.07033616304397583
0,3749,0.010910110548138618
0,3799,0.1014866903424263
0,3849,0.03673110529780388
0,3899,0.039570000022649765
0,3949,0.042347751557826996
0,3999,0.02771970070898533
0,4049,0.030406780540943146
0,4099,0.07052745670080185
0,4149,0.010124915279448032
0,4199,0.045500073581933975
0,4249,0.06843755394220352
0,4299,0.0526592917740345
0,4349,0.04639407619833946
0,4399,0.04582635685801506
0,4449,0.041797880083322525
0,4499,0.04665163531899452
0,4549,0.010110425762832165
0,4599,0.04989141225814819
0,4649,0.03275162726640701
0,4699,0.04741854965686798
0,4749,0.028311442583799362
0,4799,0.049239739775657654
0,4849,0.03484198823571205
0,4899,0.007304578088223934
0,4949,0.052112042903900146
0,4999,0.034427180886268616
0,5049,0.03173622116446495
0,5099,0.03784637525677681
0,5149,0.0324452705681324
0,5199,0.03343702107667923
0,5249,0.041236717253923416
0,5299,0.041178926825523376
0,5349,0.038846954703330994
0,5399,0.024830453097820282
0,5449,0.027994675561785698
0,5499,0.020049631595611572
0,5549,0.029261164367198944
0,5599,0.048267070204019547
0,5649,0.03562720865011215
0,5699,0.029186701402068138
0,5749,0.03587983921170235
0,5799,0.02692629024386406
0,5849,0.024771932512521744
0,5899,0.07582619786262512
0,5949,0.08905322849750519
0,5999,0.018969200551509857
0,6049,0.044493187218904495
0,6099,0.04316557198762894
0,6149,0.037968944758176804
0,6199,0.06797458976507187
0,6249,0.03689039498567581
0,6299,0.03866728022694588
0,6349,0.008124081417918205
0,6399,0.04493033140897751
0,6449,0.02131008543074131
0,6499,0.059148285537958145
0,6549,0.034303002059459686
0,6599,0.04355868324637413
0,6649,0.04619742929935455
0,6699,0.05100022256374359
0,6749,0.07438206672668457
0,6799,0.07745379954576492
0,6849,0.047798991203308105
0,6899,0.14573587477207184
0,6949,0.02943613938987255
0,6999,0.011289931833744049
0,7049,0.030448606237769127
0,7099,0.028897365555167198
0,7149,0.03102836199104786
0,7199,0.04695253446698189
0,7249,0.0459228977560997
0,7299,0.06137968599796295
0,7349,0.037780456244945526
0,7399,0.09393671154975891
0,7449,0.02615128457546234
0,7499,0.036021437495946884
0,7549,0.08472777158021927
0,7599,0.057066742330789566
0,7649,0.06197516620159149
0,7699,0.00895026233047247
0,7749,0.012415937148034573
0,7799,0.03567230701446533
0,7849,0.03683158755302429
0,7899,0.0072373379953205585
0,7949,0.02077113650739193
0,7999,0.023003481328487396
0,8049,0.03188450261950493
0,8099,0.04887055233120918
0,8149,0.027679042890667915
0,8199,0.03793887421488762
0,8249,0.033644042909145355
0,8299,0.04211917519569397
0,8349,0.045344386249780655
0,8399,0.05520566552877426
0,8449,0.028676392510533333
0,8499,0.010669557377696037
0,8549,0.03749250993132591
0,8599,0.036568861454725266
0,8649,0.060356903821229935
0,8699,0.0597216822206974
0,8749,0.01740550622344017
0,8799,0.028128404170274734
0,8849,0.018906639888882637
0,8899,0.03574106842279434
0,8949,0.03247193247079849
0,8999,0.053955886512994766
0,9049,0.04571113735437393
0,9099,0.04615606367588043
0,9149,0.04205724596977234
0,9199,0.025194069370627403
0,9249,0.038825102150440216
0,9299,0.027378173545002937
0,9349,0.030584830790758133
0,9399,0.10210905969142914
0,9449,0.009843249805271626
0,9499,0.034602340310811996
0,9549,0.03569262474775314
0,9599,0.025199543684720993
0,9649,0.07037927210330963
0,9699,0.04443681985139847
0,9749,0.03557366132736206
0,9799,0.039925869554281235
0,9849,0.030232971534132957
0,9899,0.0625065267086029
0,9949,0.058930687606334686
0,9999,0.03838501498103142
0,10049,0.04042840749025345
0,10099,0.021849535405635834
0,10149,0.029603365808725357
0,10199,0.047908928245306015
0,10249,0.014651033096015453
0,10299,0.03246881812810898
0,10349,0.036007869988679886
0,10399,0.044137634336948395
0,10449,0.0862574651837349
0,10499,0.05834580212831497
0,10549,0.03723075985908508
0,10599,0.03190344199538231
0,10649,0.06508485227823257
0,10699,0.0344313308596611
0,10749,0.045142460614442825
0,10799,0.050833482295274734
0,10849,0.05600835755467415
0,10899,0.11492221057415009
0,10949,0.0286638755351305
0,10999,0.039000485092401505
0,11049,0.0419665165245533
0,11099,0.021519271656870842
0,11149,0.04330100864171982
0,11199,0.037022653967142105
0,11249,0.025947347283363342
0,11299,0.050306953489780426
0,11349,0.057911697775125504
0,11399,0.011751318350434303
0,11449,0.04071075841784477
0,11499,0.0479290634393692
0,11549,0.05412000045180321
0,11599,0.02558736316859722
0,11649,0.08838742971420288
0,11699,0.041638437658548355
0,11749,0.007010299246758223
0,11799,0.036739934235811234
0,11849,0.03480342775583267
0,11899,0.035571660846471786
0,11949,0.012385265901684761
0,11999,0.061730869114398956
0,12049,0.07203486561775208
0,12099,0.015317615121603012
0,12149,0.006259087938815355
0,12199,0.042595453560352325
0,12249,0.03528044745326042
0,12299,0.034741539508104324
0,12349,0.046790365129709244
0,12399,0.028066817671060562
0,12449,0.06147092580795288
0,12499,0.040161170065402985
0,12549,0.053152892738580704
0,12599,0.02820836938917637
0,12649,0.04949740320444107
0,12699,0.033915042877197266
0,12749,0.04940391331911087
0,12799,0.04445292428135872
0,12849,0.06595949828624725
0,12899,0.056221310049295425
0,12949,0.03888531029224396
0,12999,0.05163087695837021
0,13049,0.029206426814198494
0,13099,0.039697129279375076
0,13149,0.05032085254788399
0,13199,0.04303343966603279
0,13249,0.04859839379787445
0,13299,0.039142001420259476
0,13349,0.047779832035303116
0,13399,0.024867108091711998
0,13449,0.0387493371963501
0,13499,0.036530282348394394
0,13549,0.02931646816432476
0,13599,0.0470123328268528
0,13649,0.0524907186627388
0,13699,0.04846857115626335
0,13749,0.017902910709381104
0,13799,0.021572330966591835
0,13849,0.113374724984169
0,13899,0.023507365956902504
0,13949,0.04396846890449524
0,13999,0.035329420119524
0,14049,0.05521649494767189
0,14099,0.05934297665953636
0,14149,0.02882327139377594
0,14199,0.008469070307910442
0,14249,0.04199492931365967
0,14299,0.057208314538002014
0,14349,0.031834762543439865
0,14399,0.05158498138189316
0,14449,0.04482152312994003
0,14499,0.03164300695061684
0,14549,0.026071835309267044
0,14599,0.053315501660108566
0,14649,0.03461753949522972
0,14699,0.023915505036711693
0,14749,0.031168343499302864
0,14799,0.08203628659248352
0,14849,0.07292332500219345
0,14899,0.04944382235407829
0,14949,0.03049677424132824
0,14999,0.0472666397690773
0,15049,0.0361369363963604
0,15099,0.057470113039016724
0,15149,0.03882962092757225
0,15199,0.07255271077156067
